-0.046849124	0.04827444	0.007020988	0.02243521	0.0046270886	0.04618396	0.062110588	-0.015567237	-0.04318592	0.038725	-0.072916016	-0.030904034	0.039286364	-0.012825575	-0.038099878	0.086758636
-0.016957292	0.0028018972	0.007453418	0.087279774	0.06092799	0.023699732	0.022732407	-0.093438774	-0.03398098	0.018113032	-0.053869948	-0.021829825	0.059337597	-0.042070482	-0.05166787	-0.020338384
-0.009892789	0.1011347	-0.010687442	0.08250124	0.032049775	0.03599152	-0.011498931	-0.04095684	0.053349014	0.051323473	0.023531226	-0.05845507	0.03290193	0.017135253	0.009561696	0.037302047
-0.06108855	0.024859887	0.038803305	0.0723651	0.030643843	0.054386526	-0.0030545257	-0.039165508	0.020844404	0.031809527	-0.04487664	-0.058745503	0.006895548	0.012165448	-0.06328562	-0.011528982
-0.02761512	0.05585353	-0.03533289	0.0170479	0.03138091	0.031509697	0.10828072	-0.032449137	0.0065033454	0.05081458	0.015610971	-0.05629173	0.010384569	-0.06229536	-0.021265537	0.010083233
-0.070089616	0.049909595	0.029112227	0.043600097	-0.015692903	0.09832957	0.006147711	-0.06649018	0.0038668863	0.010230182	-0.07127464	-0.048394926	-0.027606692	-0.0749899	-0.051497508	-0.04623972
-0.039563954	0.011549582	-0.04996515	0.14381036	0.058176942	0.14041802	0.09611278	-0.0093494905	-0.060969166	0.07185847	-0.0014993547	0.010570226	-0.020957647	0.0013223294	-0.05229729	-0.02794931
-0.073392406	-0.0018691339	-0.036452647	0.057060357	0.020618174	0.08274309	0.007083078	-0.042776633	0.019441927	-0.016997356	0.023246104	-0.020322355	0.02824549	0.054030392	-0.056352545	0.04614412
-0.014705647	0.016816499	0.043079697	0.008122579	0.055373304	0.019772422	-0.035833392	-0.023347862	0.02334541	0.08749415	-0.027684944	-0.0268177	0.06124186	-0.05419873	-0.0819285	0.012110838
-0.02537573	0.060648687	-0.05314577	0.06165623	0.110351175	0.075086035	-0.020075548	-0.034971062	0.049471404	0.0910698	-0.00842969	-0.005718722	0.05649717	0.042398598	0.014153643	0.0006992904
-0.01400369	0.016194297	0.03023137	0.045192625	0.06782427	0.028022079	-0.042487845	0.018570969	0.02450223	-0.020928515	-0.11673421	0.009238055	0.04785273	-0.019786282	-0.040162377	-0.028363226
-0.033116397	-0.04640829	0.0443639	0.13553937	-0.010556618	0.13912967	0.005159392	-0.05020829	0.009203727	0.01395611	-0.030847097	-0.05738944	0.0063584964	-0.071303785	-0.026403518	-0.009530021
-0.064657405	-0.000820719	0.035274692	0.007322142	0.023259467	0.06846206	0.014504462	-0.043974753	0.07222199	-0.027225021	0.08231029	-0.026112847	0.027568925	0.011121182	0.013459102	-0.016736295
0.030670721	-0.0473394	-0.06976693	0.02340405	0.0422476	-0.05220512	-0.0025680116	-0.032738414	-0.06230608	0.014956603	0.015077876	-0.09546968	-0.04976134	-0.04875192	-0.029258655	0.08931054
-0.07134864	-0.013076856	0.10911112	0.0562663	0.0064275106	0.017981002	0.01835727	-0.04617676	0.10611002	-0.024105338	0.009242514	-0.054032754	-0.013996634	0.03747603	0.041039106	-0.052126918
-0.006145299	-0.026215713	0.044011716	0.042775355	0.015055034	-0.025118774	0.0074226367	-0.0012635955	-0.09699407	0.049325872	-0.06895391	0.024338095	-0.0012277234	-0.050990287	-0.04680926	-0.005270259
-0.056386437	-0.012315408	0.036762744	0.03671934	0.039979555	0.13491684	0.027366266	-0.10024502	-0.015470974	-0.06853934	-0.041599	-0.030570984	-0.063042484	0.04970552	-0.0025389544	-0.028100967
-0.066921666	0.03136548	0.05619246	0.12638576	0.035416726	0.024115883	-0.00038556263	-0.048952702	-0.04023628	-0.02898485	-0.083112575	-0.062839635	-0.06339354	-0.029695556	-0.024969937	0.0031886222
-0.075243376	-0.034024756	-0.046686534	0.04959285	0.075762264	0.058287382	-0.007458461	-0.009831565	0.04118285	0.015145811	-0.06185765	-0.047389697	0.062337577	-0.035671294	-0.007376105	-0.03454579
0.023882212	-0.009305845	0.06900944	0.063900314	0.038824283	0.07267666	-0.046707846	-0.06658366	0.009065381	-0.0004515436	-0.00510554	-0.10245203	0.05896297	-0.055769123	0.01971744	-0.0048512192
-0.06707003	0.032886755	-0.04073566	0.009293217	-0.0098297335	0.04396089	-0.099355206	0.023906076	-0.13286866	0.08206928	0.039069824	-0.04818391	-0.029636392	-0.025627857	-0.03372461	0.02655548
0.0073281634	-0.046728548	0.018543225	0.026263956	0.06246284	0.08490679	-0.04403316	-0.060172096	-0.004172568	0.022076236	-0.040412456	-0.120851845	0.031746835	-0.019718323	-0.033080626	0.0060609425
-0.0027884236	0.03707802	0.10865224	0.06999728	0.03252296	0.007400864	0.055169307	0.033071235	0.039904956	0.03827468	-0.09211659	-0.026440289	0.108240396	-0.013561189	0.0036422946	-0.1564837
-0.02036859	-0.092695855	-0.056774013	-0.01374607	0.05703804	0.08870212	-0.044619355	0.028006693	-0.009071008	0.02775844	-0.03634035	-0.07023631	-0.0063813943	-0.09850708	-0.053232126	0.059076924
-0.0321172	-0.0203353	0.10173023	0.01899519	0.027279975	0.06615648	-0.06628822	-0.036862385	0.031043526	-0.027928058	0.020013431	-0.057937507	0.03944532	-0.024518454	-0.049627416	-0.0028783667
-0.055376865	0.062808976	0.026830526	-0.051802933	0.059568457	0.00072852086	-0.0033881387	0.07143759	-0.039383013	-0.01179444	-0.017786907	-0.0489104	0.045085106	-0.017445717	0.039959587	-0.042567104
-0.03918229	0.06906237	0.059183586	-0.004458324	-0.012459012	0.021323381	-0.019083405	-0.11893947	0.06348542	0.023806363	0.02709608	-0.03580704	0.0383223	-0.025933048	-0.011300642	0.040675562
-0.01261119	-0.0395024	-0.031897195	0.055413432	0.07100908	-0.0032071506	0.009152945	-0.029603312	-0.020678949	0.006591958	-0.09424319	0.027371768	-0.06998077	-0.08349101	-0.041916307	-0.055181973
-0.03334217	0.0037891383	0.085167855	-0.08040953	-0.008892942	0.02519878	0.012053105	-0.0081604775	0.043079253	0.019978156	-0.054090958	-0.023752825	-0.06130668	-0.012907116	-0.07812747	0.06628063
0.0016395008	0.032214828	0.08049585	0.0036919937	-0.07202468	0.046257474	-0.009524563	-0.06594681	-0.064937025	0.014263405	0.03802074	-0.09502791	0.03368766	-0.0295559	0.016265353	0.02899853
-0.04022272	-0.036272876	-0.05133911	0.024623675	0.13936567	0.055397756	-0.030739516	0.008025557	0.032644007	-0.022593783	-0.049517024	0.01943356	-0.008741547	-0.07105261	0.019331161	-0.053067416
-0.029376684	-0.051018063	-0.026558904	0.08345713	0.005541065	0.034199353	-0.034811854	-0.07393425	0.07553073	-0.01768646	0.061421216	-0.05698238	-0.0011132817	-0.05053613	-0.052118573	0.035763897
-0.066791765	0.00396691	-0.011573167	0.0478408	0.06355352	0.14754982	0.010113282	-0.11607559	-0.028011534	-0.075287595	-0.025017053	0.02504829	0.00024182822	0.05150553	-0.06384636	0.0030968592
0.026046565	-0.0028800005	-0.0270726	-0.13151368	-0.0587572	-0.032386277	0.013753623	-0.068664595	0.04713698	-0.0030574591	0.13761783	-0.042225353	0.034092482	-0.01901954	0.0042332187	0.07849013
-0.07262533	-0.007829771	-0.06806561	0.05747623	0.035079945	0.011253033	0.07718526	0.09982574	0.06749545	-0.007168207	-0.052234363	-0.15676127	0.09762447	0.07232418	-0.02432948	0.021786142
0.022333931	-0.040124156	0.057803776	0.091661125	0.03267303	0.04931319	0.014402255	-0.09794722	0.060512517	0.06960112	-0.051163994	0.039806988	-0.012224993	-0.0067847995	0.042816672	-0.0030780185
0.025285613	0.05112996	0.0010182286	0.0266528	-0.081250526	0.038614213	-0.009414137	-0.013697677	0.024184609	0.06921665	-0.05003409	-0.04154383	-0.05776099	-0.008475286	-0.022938307	0.008182178
0.022412648	-0.055307366	-0.09133483	0.09840436	0.07664952	-0.041401338	-0.021570422	-0.1350278	0.011170812	0.05635122	0.10167892	-0.06513004	0.03564679	-0.023793379	0.028588785	0.036107466
